696960650,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Cuculus canorus]
696960653,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Cuculus canorus]
696960656,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X3 [Cuculus canorus]
507938522,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Condylura cristata]
507938525,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Condylura cristata]
700412197,10,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X3 [Leptosomus discolor]
351700778,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,Tyrosine-protein kinase Lyn [Heterocephalus glaber]
573892450,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
573892452,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
564266857,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Alligator mississippiensis]
564266859,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
696960659,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X4 [Cuculus canorus]
528975778,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Bos taurus]
297682889,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Pongo abelii]
719777931,10,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,"PREDICTED: tyrosine-protein kinase Lyn, partial [Tinamus guttatus]"
505776094,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Sorex araneus]
505776097,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X5 [Sorex araneus]
700391279,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Opisthocomus hoazin]
542140432,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Zonotrichia albicollis]
542140434,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Zonotrichia albicollis]
699679045,10,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Picoides pubescens]
562822151,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Tupaia chinensis]
700391281,10,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Opisthocomus hoazin]
354494666,10,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: LOW QUALITY PROTEIN: tyrosine-protein kinase Lyn isoform X1 [Cricetulus griseus]
697817856,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Egretta garzetta]
514713873,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
514713877,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
514713881,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
697817858,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X3 [Egretta garzetta]
198939,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,lyn [Mus musculus]
514713885,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Anas platyrhynchos]
198943,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,lyn B protein tyrosine kinase [Mus musculus]
697817860,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X4 [Egretta garzetta]
512846183,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
512846191,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
545548667,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Canis lupus familiaris]
597739989,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn-like isoform X1 [Astyanax mexicanus]
641705414,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X3 [Eptesicus fuscus]
701434494,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Chaetura pelagica]
701434497,10,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Chaetura pelagica]
701434500,10,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X3 [Chaetura pelagica]
410987143,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Felis catus]
410987145,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Felis catus]
449494126,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
683889103,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Serinus canaria]
488516430,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Dasypus novemcinctus]
488516436,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Dasypus novemcinctus]
625281990,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
617460216,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn-like isoform X1 [Poecilia formosa]
52218930,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,tyrosine-protein kinase Lyn [Danio rerio]
26389565,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,unnamed protein product [Mus musculus]
548408388,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn-like [Pundamilia nyererei]
591359158,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Chelonia mydas]
591359160,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Chelonia mydas]
591359162,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X3 [Chelonia mydas]
591359164,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X4 [Chelonia mydas]
591359166,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X5 [Chelonia mydas]
344296714,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X3 [Loxodonta africana]
344296716,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Loxodonta africana]
558176130,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
543731018,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Columba livia]
543731020,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Columba livia]
705678672,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Chlamydotis macqueenii]
705678674,10,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Chlamydotis macqueenii]
507538781,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Jaculus jaculus]
507538783,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X3 [Jaculus jaculus]
507538785,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Jaculus jaculus]
556969385,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
556969388,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Latimeria chalumnae]
556969391,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
297299418,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Macaca mulatta]
332213803,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Nomascus leucogenys]
332213805,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Nomascus leucogenys]
507653693,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Octodon degus]
507653697,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X3 [Octodon degus]
507653701,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Octodon degus]
33304203,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,"v-yes-1 Yamaguchi sarcoma viral related oncogene homolog, partial [synthetic construct]"
296226499,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Callithrix jacchus]
664727238,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Equus przewalskii]
664727240,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Equus przewalskii]
162287326,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,tyrosine-protein kinase Lyn isoform B [Homo sapiens]
478523134,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Ceratotherium simum simum]
478523136,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Ceratotherium simum simum]
675614506,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Merops nubicus]
675614508,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Merops nubicus]
675614512,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X4 [Merops nubicus]
675614514,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X5 [Merops nubicus]
402878266,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Papio anubis]
298353827,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,tyrosine-protein kinase Lyn [Bos taurus]
532074351,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Ictidomys tridecemlineatus]
532074353,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
586493814,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Chrysochloris asiatica]
586493816,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Chrysochloris asiatica]
586493818,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X3 [Chrysochloris asiatica]
697479078,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Struthio camelus australis]
697479083,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Struthio camelus australis]
555954103,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Bos mutus]
555954105,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X3 [Bos mutus]
528756698,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,tyrosine-protein kinase Lyn isoform 1 [Camelus ferus]
524988436,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
524988442,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,NA
602707657,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Lipotes vexillifer]
674050187,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Nannospalax galili]
674050189,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X2 [Nannospalax galili]
444731619,10,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,Tyrosine-protein kinase Lyn [Tupaia chinensis]
725586163,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,PREDICTED: tyrosine-protein kinase Lyn isoform X1 [Saimiri boliviensis boliviensis]
697422080,11,cd12004/SH3_Lyn--cd10364/SH2_Src_Lyn--cd05072/PTKc_Lyn--,"Tyrosine-protein kinase Lyn, partial [Tinamus guttatus]"
